query,unix_timestamp,date,ip
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779907080,"May 27, 2026 18:38",13.66.165.128
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779907167,"May 27, 2026 18:39",20.168.41.71
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779907168,"May 27, 2026 18:39",20.230.164.43
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779907168,"May 27, 2026 18:39",20.69.59.239
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779907169,"May 27, 2026 18:39",104.42.77.244
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779907172,"May 27, 2026 18:39",20.237.143.126
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779907196,"May 27, 2026 18:39",52.190.177.115
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921120,"May 27, 2026 22:32",20.12.237.204
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921124,"May 27, 2026 22:32",20.69.57.64
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921130,"May 27, 2026 22:32",130.131.64.194
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921133,"May 27, 2026 22:32",20.228.82.238
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921137,"May 27, 2026 22:32",20.96.33.117
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921141,"May 27, 2026 22:32",4.151.158.126
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921145,"May 27, 2026 22:32",20.98.78.205
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921149,"May 27, 2026 22:32",20.65.78.20
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921153,"May 27, 2026 22:32",20.45.58.212
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921159,"May 27, 2026 22:32",172.208.154.237
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921162,"May 27, 2026 22:32",20.225.169.130
https://api.datausa.io/tesseract/data.jsonrecords?cube=[...],1779921166,"May 27, 2026 22:32",20.114.163.95
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779921166,"May 27, 2026 22:32",4.154.130.85
https://api.datausa.io/tesseract/data.jsonrecords?cube=[...],1779921168,"May 27, 2026 22:32",20.96.34.28
https://api.datausa.io/tesseract/data.jsonrecords?cube=[...],1779921170,"May 27, 2026 22:32",20.110.139.12
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779931247,"May 28, 2026 01:20",128.203.184.66
https://www.yourls.pro././yourls-api.php?action=shortur[...],1779931251,"May 28, 2026 01:20",20.69.24.88
https://yourls.pro./yourls-api.php?action=shorturl&url=[...],1779931278,"May 28, 2026 01:21",52.141.92.128
https://example.org/mytest1779934382,1779934387,"May 28, 2026 02:13",20.230.142.38
https://example.org/testagtnew655489,1779934387,"May 28, 2026 02:13",20.12.217.136
https://example.org/z0.9633201681240517,1779934389,"May 28, 2026 02:13",52.247.5.147
http://yourls.pro/yourls-api.php?action=version&format=json,1779934390,"May 28, 2026 02:13",20.98.94.59
https://www.yourls.pro/yourls-api.php?action=shorturl&f[...],1779937765,"May 28, 2026 03:09",40.116.106.67
https://yourls.pro/?probe=346986596084,1779937766,"May 28, 2026 03:09",20.69.44.131
https://yourls.pro/index.php?k=goalbit689661795&t=TITLE[...],1779942215,"May 28, 2026 04:23",20.65.35.239
https://yourls.pro/admin/index.php?k=goalbit275270662&t[...],1779942217,"May 28, 2026 04:23",20.97.124.196
http://yourls.pro/admin/index.php?k=goalbit18343219&t=T[...],1779942220,"May 28, 2026 04:23",40.70.240.189
https://yourls.pro/admin/index.php?k=goalbit691242857&t[...],1779942222,"May 28, 2026 04:23",20.9.75.163
https://yourls.pro/?k=goalbit749056370&t=TITLEBITgoalbi[...],1779942224,"May 28, 2026 04:23",20.96.13.66
https://yourls.pro/index.php?k=goalbit296086902&t=TITLE[...],1779942227,"May 28, 2026 04:23",20.165.153.168
https://yourls.pro/index.php?k=goalbit64243875&t=TITLEB[...],1779942229,"May 28, 2026 04:23",20.25.167.13
https://yourls.pro/?k=goalbit705405214&t=TITLEBITgoalbi[...],1779942231,"May 28, 2026 04:23",20.189.184.13
https://yourls.pro/?k=goalbit733257910&t=TITLEBITgoalbi[...],1779942233,"May 28, 2026 04:23",157.55.197.37
https://www.yourls.pro/admin/index.php?k=goalbit3242693[...],1779942235,"May 28, 2026 04:23",20.168.61.115
https://yourls.pro/index.php?k=goalbit587777931&t=TITLE[...],1779942238,"May 28, 2026 04:23",4.151.125.34
https://yourls.pro/?k=goalbit773888554&t=TITLEBITgoalbi[...],1779942240,"May 28, 2026 04:24",40.64.127.137
https://yourls.pro/index.php?k=goalbit537782401&t=TITLE[...],1779942242,"May 28, 2026 04:24",20.225.66.89
https://yourls.pro/index.php?k=goalbit767408016&t=TITLE[...],1779942244,"May 28, 2026 04:24",52.165.97.3
https://yourls.pro/index.php?k=goalbit805971975&t=TITLE[...],1779942246,"May 28, 2026 04:24",20.230.180.221
https://yourls.pro/admin/index.php?k=goalbit620125211&t[...],1779942249,"May 28, 2026 04:24",20.98.219.48
https://yourls.pro/?k=goalbit302676831&t=TITLEBITgoalbi[...],1779942251,"May 28, 2026 04:24",20.230.172.211
http://yourls.pro/admin/index.php?k=goalbit83683311&t=T[...],1779942253,"May 28, 2026 04:24",172.202.41.232
https://yourls.pro/index.php?k=goalbit67941761&t=TITLEB[...],1779942255,"May 28, 2026 04:24",20.80.177.248
https://example.org/testours0.9451237373477,1779949428,"May 28, 2026 06:23",52.159.101.115
https://yourls.pro/admin/index.php?t=LIVEagentlivebm686[...],1779949429,"May 28, 2026 06:23",20.9.12.146
https://yourls.pro/admin/index.php?t=LIVEagentlivebm686[...],1779949431,"May 28, 2026 06:23",20.69.36.199
https://www.yourls.pro/admin/admin-ajax.php?action=add&[...],1779949433,"May 28, 2026 06:23",20.225.156.125
https://135.148.59.237/admin/?up=https:&us=//&ur=api.in[...],1779949434,"May 28, 2026 06:23",135.232.249.143
https://www.yourls.pro/admin/index.php?ur=example.org/a[...],1779949435,"May 28, 2026 06:23",20.165.134.235
https://yourls.pro/admin/index.php?us=//&t=LIVEagentliv[...],1779949437,"May 28, 2026 06:23",20.165.153.234
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779949437,"May 28, 2026 06:23",4.242.238.144
https://example.org/a0try4598411,1779949438,"May 28, 2026 06:23",172.202.22.170
https://yourls.pro/admin/admin-ajax.php?action=add&url=[...],1779949439,"May 28, 2026 06:23",20.98.235.221
https://yourls.pro/admin/index.php?ur=example.org/agent[...],1779949439,"May 28, 2026 06:23",20.97.11.30
https://yourls.pro/admin/index.php?t=LIVEagentlivebm686[...],1779949441,"May 28, 2026 06:24",20.109.152.90
https://yourls.pro/?btprobe=0.5664926740957086,1779957708,"May 28, 2026 08:41",4.227.4.81
https://yourls.pro/?btprobe=0.9724436698006864,1779957710,"May 28, 2026 08:41",20.172.25.208
https://example.org/xx9999,1779957714,"May 28, 2026 08:41",20.96.0.46
https://yourls.pro/?btprobe=0.5303667716158332,1779957714,"May 28, 2026 08:41",40.124.5.144
https://yourls.pro/?btprobe=0.7944472737195457,1779957718,"May 28, 2026 08:41",20.110.139.254
https://yourls.pro/?btprobe=0.5093794544435281,1779957721,"May 28, 2026 08:42",40.70.240.55
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779959857,"May 28, 2026 09:17",52.225.51.249
https://example.org?tag=agtitle28745635,1779959870,"May 28, 2026 09:17",20.66.99.152
https://yourls.pro/admin/index.php?tag=agtitle52190866,1779959875,"May 28, 2026 09:17",20.43.242.37
https://yourls.pro/?tag=agtitle46672008,1779959883,"May 28, 2026 09:18",20.225.50.126
https://httpbin.org/response-headers?Content-Type=text/[...],1779959889,"May 28, 2026 09:18",20.165.143.65
https://yourls.pro/admin/index.php?u=https://example.or[...],1779960011,"May 28, 2026 09:20",64.236.147.73
https://yourls.pro/admin/index.php?u=https://example.or[...],1779960014,"May 28, 2026 09:20",4.227.111.140
https://yourls.shop/admin/index.php?up=https:&us=//&ur=[...],1779960286,"May 28, 2026 09:24",20.25.167.241
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779960315,"May 28, 2026 09:25",40.70.187.57
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779960324,"May 28, 2026 09:25",104.42.62.14
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779960328,"May 28, 2026 09:25",52.159.76.125
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779960343,"May 28, 2026 09:25",20.165.240.39
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1779960348,"May 28, 2026 09:25",52.242.130.104
https://example.org/mytest17249,1779960364,"May 28, 2026 09:26",20.83.247.129
https://example.org/zz0.8199768640419185,1779961361,"May 28, 2026 09:42",20.125.63.209
https://example.org/zz0.37560017635592524,1779961371,"May 28, 2026 09:42",4.255.254.9
https://yourls.pro/agemulttablecleana0vuD4test,1779961374,"May 28, 2026 09:42",4.151.155.175
https://yourls.pro/?r=abc,1779961420,"May 28, 2026 09:43",20.225.155.246
https://api.internetpoverty.io/graphql?query={__typenam[...],1779964135,"May 28, 2026 10:28",20.230.151.15
https://www.proxymule.com/__proxy__/xx/../../__PROXY__/[...],1779964136,"May 28, 2026 10:28",64.236.154.48
https://example.org/special3700010,1779964137,"May 28, 2026 10:28",20.171.66.159
https://example.org/testcreate1779987233,1779987235,"May 28, 2026 16:53",4.255.213.231
https://yourls.pro/yourls-api.php?action=shorturl&url=h[...],1779987238,"May 28, 2026 16:53",51.57.56.143
https://example.org/testme,1779988367,"May 28, 2026 17:12",20.125.56.235
https://example.org/x0.8595056372216976,1779988371,"May 28, 2026 17:12",135.234.24.112
https://example.org/apitest0.8657104878349303,1779988396,"May 28, 2026 17:13",4.227.89.116
https://example.org/ab5182,1779988398,"May 28, 2026 17:13",20.225.139.53
https://example.org/ab6187,1779988402,"May 28, 2026 17:13",20.171.114.28
https://example.org/foo0.9925510596317618,1779994549,"May 28, 2026 18:55",20.171.41.181
https://yourls.pro/admin/index.php?u=https://example.or[...],1779994554,"May 28, 2026 18:55",104.42.170.52
http://alpha.dnscores.com/?qquniq=86428295,1779994574,"May 28, 2026 18:56",13.86.119.22
http://dnscores.com/?qquniq=38317482,1779994576,"May 28, 2026 18:56",20.9.53.112
http://209.133.215.159/?qquniq=5690648,1779994580,"May 28, 2026 18:56",20.171.147.11
https://209.133.215.159/?qquniq=78863989,1779994583,"May 28, 2026 18:56",52.162.205.241
https://yourls.pro/yourls-api.php?action=version&format[...],1779994583,"May 28, 2026 18:56",20.110.66.52
http://yourls.pro/yourls-api.php?action=version&format=[...],1779994585,"May 28, 2026 18:56",20.246.6.217
https://yourls.pro/yourls-api.php?action=stats&format=j[...],1779994587,"May 28, 2026 18:56",20.169.25.19
https://example.com/abc82999,1779997070,"May 28, 2026 19:37",20.97.225.91
https://example.org/ag0mine55558,1779997070,"May 28, 2026 19:37",74.249.162.165
https://example.com/abcd82999,1779997074,"May 28, 2026 19:37",20.29.81.115
https://yourls.pro/admin/index.php?dummy=0.8510930312730627,1779997076,"May 28, 2026 19:37",20.165.163.177
https://example.org/xx?xtt=177999707582,1779997078,"May 28, 2026 19:37",57.154.36.94
https://yourls.pro/?x=0.9370441467332292,1779997078,"May 28, 2026 19:37",23.100.74.67
https://finance.yahoo.co.jp/quote/GDDY/history?xtt=1779[...],1779997086,"May 28, 2026 19:38",20.163.113.144
https://example.org/OURCHAINag0finx519zz1779962051282,1779997092,"May 28, 2026 19:38",64.236.176.109
https://pure.md/finance.yahoo.com/quote/GDDY/history?xt[...],1779997092,"May 28, 2026 19:38",4.227.16.140
https://yourls.website/?xtt=177999709559,1779997100,"May 28, 2026 19:38",20.172.3.215
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002154,"May 28, 2026 21:02",4.255.254.103
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002158,"May 28, 2026 21:02",57.154.37.17
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002162,"May 28, 2026 21:02",20.171.64.1
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002166,"May 28, 2026 21:02",52.242.246.93
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002170,"May 28, 2026 21:02",20.66.66.166
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002174,"May 28, 2026 21:02",4.255.200.136
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002178,"May 28, 2026 21:02",20.172.5.133
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002182,"May 28, 2026 21:03",20.80.29.250
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002185,"May 28, 2026 21:03",20.9.87.13
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002189,"May 28, 2026 21:03",20.69.49.1
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002192,"May 28, 2026 21:03",134.33.51.228
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002197,"May 28, 2026 21:03",20.225.42.202
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002203,"May 28, 2026 21:03",20.110.211.165
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002207,"May 28, 2026 21:03",20.69.161.199
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002212,"May 28, 2026 21:03",57.154.25.231
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002216,"May 28, 2026 21:03",20.114.114.242
https://bitily.in/MYLABI/admin/index.php?search=nov15yh[...],1780002218,"May 28, 2026 21:03",52.155.56.195
https://httpbin.org/base64/PGh0bWw-PGhlYWQ-PHRpdGxlPk5P[...],1780003235,"May 28, 2026 21:20",13.83.221.132
https://httpbin.org/base64/PGh0bWw-PGhlYWQ-PHRpdGxlPk5P[...],1780003238,"May 28, 2026 21:20",40.78.189.62
https://httpbin.org/base64/PGh0bWw-PGhlYWQ-PHRpdGxlPk5P[...],1780003242,"May 28, 2026 21:20",20.172.2.219
https://example.org/?q=347035,1780008317,"May 28, 2026 22:45",172.215.232.163
https://www.proxymule.com/__PROXY__/https/finance.yahoo[...],1780008320,"May 28, 2026 22:45",20.80.187.244
https://yourls.website/?q=347035,1780008322,"May 28, 2026 22:45",20.12.201.56
https://pure.md/finance.yahoo.com/quote/INTZ/history?fi[...],1780008323,"May 28, 2026 22:45",20.66.29.6
https://www.proxymule.com/__PROXY__/https/finance.yahoo[...],1780008324,"May 28, 2026 22:45",20.114.155.191
https://da.gd/yh19yextx,1780008325,"May 28, 2026 22:45",40.70.129.31
https://yourls.biz/admin/admin-ajax.php?action=add&nonc[...],1780008325,"May 28, 2026 22:45",104.42.113.176
https://yourls.website/yourls-api.php?action=stats&form[...],1780008326,"May 28, 2026 22:45",132.196.70.208
https://pure.md/finance.yahoo.com/quote/TWLO/history?pe[...],1780008329,"May 28, 2026 22:45",20.80.53.236
https://da.gd/yh19gddx,1780008330,"May 28, 2026 22:45",20.29.81.144
https://finance.yahoo.co.jp/quote/TWLO/history?from=201[...],1780008332,"May 28, 2026 22:45",104.43.134.171
https://allorigins.hexlet.app/raw?url=https://yourls.we[...],1780008336,"May 28, 2026 22:45",52.225.48.196
https://pure.md/finance.yahoo.co.jp/quote/GDDY/history?[...],1780008337,"May 28, 2026 22:45",172.215.234.88
https://example.com/mm90.9145628677938593,1780008345,"May 28, 2026 22:45",20.110.214.155
https://yourls.space/admin/index.php?up=https:&us=//&ur[...] ,1780008346,"May 28, 2026 22:45",172.171.104.101
https://yourls.pro/admin/admin-ajax.php?action=add&url=[...],1780008371,"May 28, 2026 22:46",172.71.174.250
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1780008379,"May 28, 2026 22:46",172.71.166.2
https://yourls.pro/https://example.org/prefixtry244,1780008387,"May 28, 2026 22:46",162.159.106.152
https://example.org/apii,1780008395,"May 28, 2026 22:46",20.69.32.110
https://example.org/zabx290363,1780008399,"May 28, 2026 22:46",20.69.51.94
https://yourls.website/yourls-api.php?action=shorturl&f[...],1780008403,"May 28, 2026 22:46",20.64.213.214
https://yourls.website/yourls-api.php?action=shorturl&f[...],1780008408,"May 28, 2026 22:46",20.9.71.179
https://yourls.website/yourls-api.php?action=shorturl&f[...],1780008412,"May 28, 2026 22:46",20.69.53.45
https://httpbin.org/delay/5,1780008414,"May 28, 2026 22:46",20.112.83.189
https://example.org/testprobebitily.in,1780008416,"May 28, 2026 22:46",57.154.36.57
https://yourls.pro/yourls-api.php/?action=shorturl&form[...],1780008420,"May 28, 2026 22:47",20.165.155.187
https://example.org/testprobeapp.bitily.in,1780008421,"May 28, 2026 22:47",20.245.74.193
https://yourls.website/yourls-api.php?action=shorturl&f[...],1780008430,"May 28, 2026 22:47",52.165.192.227
http://yourls.website/yourls-api.php?action=shorturl&fo[...],1780008432,"May 28, 2026 22:47",20.165.175.30
https://www.yourls.website/yourls-api.php?action=shortu[...],1780008437,"May 28, 2026 22:47",20.114.13.219
http://www.yourls.website/yourls-api.php?action=shortur[...],1780008439,"May 28, 2026 22:47",20.69.53.59
https://yourls.website/admin/index.php?u=https://exampl[...],1780008439,"May 28, 2026 22:47",20.165.183.156
https://www.yourls.website/admin/index.php?u=https://ex[...],1780008442,"May 28, 2026 22:47",20.165.155.227
http://yourls.website/admin/index.php?u=https://example[...],1780008444,"May 28, 2026 22:47",20.225.138.185
https://yourls.website/yourls-api.php?action=shorturl&f[...],1780008444,"May 28, 2026 22:47",20.114.137.40
https://yourls.space/yourls-api.php?action=shorturl&for[...],1780008445,"May 28, 2026 22:47",64.236.153.25
https://yourls.space/yourls-api.php?action=shorturl&for[...],1780008511,"May 28, 2026 22:48",168.62.28.127
https://yourls.space/admin/index.php?up=https:&us=//&ur[...],1780008513,"May 28, 2026 22:48",40.75.136.19
https://yourls.pro/yourls-api.php?action=shorturl&forma[...],1780008553,"May 28, 2026 22:49",57.154.47.69
https://example.org/ag0root2323,1780008554,"May 28, 2026 22:49",20.171.116.187
https://web.archive.org/web/20191208002219id_/https://f[...],1780008554,"May 28, 2026 22:49",20.237.150.192
http://yourls.website/yourls-api.php?action=stats&forma[...],1780008557,"May 28, 2026 22:49",52.251.40.249
https://example.org/extracttitle3362,1780008561,"May 28, 2026 22:49",57.154.32.131
https://yourls.website/yourls-api.php?action=stats&form[...],1780008562,"May 28, 2026 22:49",4.151.158.157
http://yourls.biz/yourls-api.php?action=stats&format=js[...],1780008563,"May 28, 2026 22:49",20.169.46.138
https://example.org/extracttitle33613,1780008564,"May 28, 2026 22:49",20.66.115.2
https://yourls.pro/yourls-api.php?action=stats&format=j[...],1780008565,"May 28, 2026 22:49",20.165.230.239
http://yourls.space/yourls-api.php?action=stats&format=[...],1780008566,"May 28, 2026 22:49",52.165.193.31
https://example.org/extracttitle33614,1780008567,"May 28, 2026 22:49",4.227.1.206
https://example.org/preftest40682,1780008583,"May 28, 2026 22:49",4.236.125.10
https://finance.yahoo.co.jp/quote/TWLO/history?from=201[...],1780008588,"May 28, 2026 22:49",20.237.217.166
https://example.com/xyz?agtest=00977,1780008623,"May 28, 2026 22:50",20.65.244.154
//httpbin.org/base64/YWJj,1780008624,"May 28, 2026 22:50",20.80.38.236
